,smallcell1 vs. smallcell1,smallcell1 vs. smallcell2,smallcell2 vs. smallcell1,smallcell2 vs. smallcell2
239,0.008812648387228414,2.257594044586867,2.2575940445868667,8.574038165841401e-16
240,0.008321779368522558,2.257041411698754,2.257041411698754,3.4177298935763937e-16
241,0.00787248103427384,2.2560057578415584,2.2560057578415584,1.3841155233349265e-16
242,0.007463248498466942,2.254478823656457,2.2544788236564566,7.223962666512739e-17
243,0.007091679990800102,2.2524661889947133,2.2524661889947133,1.4810389759270165e-18
244,0.006755781200716885,2.249972232367694,2.249972232367694,5.900581329122076e-17
245,0.00644866082010385,2.2470729270243397,2.2470729270243397,1.809116436553967e-18
246,0.0061656195482889505,2.2438268228728044,2.2438268228728036,2.879923928727121e-17
247,0.005901889670915432,2.2403030548468026,2.2403030548468026,1.3507088458551895e-16
248,0.0056533024173260095,2.2365750384447303,2.2365750384447303,3.5680878388488365e-17
249,0.005415031684396797,2.2327352049161995,2.232735204916199,2.003789013362038e-17
250,0.005182996847548695,2.2288693138550935,2.2288693138550935,1.9428773468688874e-17
251,0.00495423343437843,2.2250527627282812,2.2250527627282812,0.0
252,0.004726445057741089,2.221353176748916,2.221353176748916,2.1452492404836748e-17
253,0.004497997615082126,2.217842917794801,2.217842917794801,1.267482614669595e-16
254,0.004267898697563178,2.2145494687193366,2.214549468719336,0.0
255,0.00403588704590745,2.21149370729583,2.21149370729583,4.040662973775224e-17
256,0.0038021685328806397,2.2086801713477553,2.2086801713477553,6.666485703018537e-17
257,0.003567381685523006,2.2061056054173203,2.2061056054173203,2.829446382627949e-17
258,0.003332512970739075,2.203740387998657,2.2037403879986566,4.542783974307866e-17
259,0.003098606497300829,2.2015385478299354,2.201538547829935,2.6961418544266646e-17
260,0.0028668096624553294,2.1994581717254955,2.1994581717254955,2.290583102329287e-17
261,0.002638296066582398,2.197456875728739,2.197456875728739,4.4704486658198513e-17
262,0.002414714077202259,2.195497414894502,2.195497414894502,9.541206040049375e-17
263,0.002196870004195034,2.193546259386503,2.193546259386503,2.202512844663222e-17
264,0.0019858159086947784,2.19158912124992,2.1915891212499194,1.5460999186641353e-17
265,0.0017825714871348474,2.189626313305683,2.189626313305683,1.8319128538504046e-16
